id,number,nationwide_number,name,original_name,sex,year_of_birth,nationality,military_civilian,selection,year_of_selection,mission_number,total_number_of_missions,occupation,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle,hours_mission,total_hrs_sum,field21,eva_hrs_mission,total_eva_hrs,name_clean,current_age,birth_decade,selection_decade,age_at_selection,is_male,is_female,is_military,is_veteran,mission_experience_level,total_eva_hrs_has_eva,total_eva_hrs_category,flight_hours_category,nationality_group,year_of_birth_is_outlier,year_of_selection_is_outlier,total_number_of_missions_is_outlier,total_hrs_sum_is_outlier,total_eva_hrs_is_outlier,nationality_encoded,military_civilian_encoded,occupation_encoded,selection_encoded,nationality_group_Canada,nationality_group_France,nationality_group_Germany,nationality_group_Italy,nationality_group_Japan,nationality_group_Other,nationality_group_Russia,nationality_group_USA,nationality_group_nan,mission_experience_level_Single,mission_experience_level_Couple,mission_experience_level_Multiple,mission_experience_level_Veteran,mission_experience_level_nan,flight_hours_category_Short,flight_hours_category_Medium,flight_hours_category_Long,flight_hours_category_Very_Long,flight_hours_category_nan
1151,483,4,"Zhai, Zhigang",翟志刚,male,1966,China,military,China-1,2008,1,1,commander,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7,68.0,68.0,1,0.23,0.23,"Zhai, Zhigang",59,1960,2000,42,1,0,1,0,Single,1,Short,Short,Other,0,0,0,0,0,7.0,1.0,0.0,72.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1152,484,5,"Liu, Boming",刘伯明,male,1966,China,military,China-1,2008,1,1,flight engineer,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7,68.0,68.0,1,0.03,0.03,"Liu, Boming",59,1960,2000,42,1,0,1,0,Single,1,Short,Short,Other,0,0,0,0,0,7.0,1.0,1.0,72.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1153,485,6,"Jing, Haipeng",景海鹏,male,1966,China,military,China-1,2008,1,3,flight engineer,2008,Shenzhou 7,Shenzhou 7,Shenzhou 7,Shenzhou 7,68.0,1146.0,0,0.0,0.0,"Jing, Haipeng",59,1960,2000,42,1,0,1,1,Multiple,0,No_EVA,Very_Long,Other,0,0,0,0,0,7.0,1.0,1.0,72.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1154,485,6,"Jing, Haipeng",景海鹏,male,1966,China,military,China-1,2008,2,3,commander,2012,Shenzhou 9,Shenzhou 9,Shenzhou 9,Shenzhou 9,303.5,1146.0,0,0.0,0.0,"Jing, Haipeng",59,1960,2000,42,1,0,1,1,Multiple,0,No_EVA,Very_Long,Other,0,0,0,0,0,7.0,1.0,0.0,72.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1155,485,6,"Jing, Haipeng",景海鹏,male,1966,China,military,China-1,2008,3,3,commander,2016,Shenzhou 11,Shenzhou 11,Shenzhou 11,Shenzhou 11,774.5,1146.0,0,0.0,0.0,"Jing, Haipeng",59,1960,2000,42,1,0,1,1,Multiple,0,No_EVA,Very_Long,Other,0,0,0,0,0,7.0,1.0,0.0,72.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1156,486,309,"Garriott, Richard Allen","Garriott, Richard Allen",male,1961,U.K./U.S.,civilian,NASA- 16,2007,1,1,space tourist,2008,Soyuz TMA-13,Soyuz TMA-13,Soyuz TMA-13,Soyuz TMA-12,284.89,284.89,0,0.0,0.0,"Garriott, Richard Allen",64,1960,2000,46,1,0,0,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,35.0,0.0,7.0,135.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1157,487,310,"Boe, Eric A.","Boe, Eric A.",male,1964,USA,military,NASA- 18,2000,1,2,pilot,2008,STS-126,STS-126,STS-126,STS-126,380.0,687.0,0,0.0,0.0,"Boe, Eric A.",61,1960,2000,36,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1158,487,310,"Boe, Eric A.","Boe, Eric A.",male,1964,USA,military,NASA- 18,2000,2,2,pilot,2011,STS-133,STS-133,STS-133,STS-133,307.0,687.0,0,0.0,0.0,"Boe, Eric A.",61,1960,2000,36,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1159,488,311,"Bowen, Stephen G.","Bowen, Stephen G.",male,1964,USA,military,NASA- 18,2000,1,3,msp,2008,STS-126,STS-126,STS-126,STS-126,380.0,970.0,3,19.85,47.3,"Bowen, Stephen G.",61,1960,2000,36,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1160,488,311,"Bowen, Stephen G.","Bowen, Stephen G.",male,1964,USA,military,NASA- 18,2000,2,3,msp,2010,STS-132,STS-132,STS-132,STS-132,283.0,970.0,2,14.57,47.3,"Bowen, Stephen G.",61,1960,2000,36,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1161,488,311,"Bowen, Stephen G.","Bowen, Stephen G.",male,1964,USA,military,NASA- 18,2000,3,3,msp,2011,STS-133,STS-133,STS-133,STS-133,307.0,970.0,2,12.8,47.3,"Bowen, Stephen G.",61,1960,2000,36,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1162,489,312,"Kimbrough, Robert S.","Kimbrough, Robert S.",male,1967,USA,military,NASA- 19,2004,1,2,msp,2008,STS-126,STS-126,STS-126,STS-126,380.0,10763.25,0,0.0,26.0,"Kimbrough, Robert S.",58,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,1,0,38.0,1.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1163,489,312,"Kimbrough, Robert S.","Kimbrough, Robert S.",male,1967,USA,military,NASA- 19,2004,2,2,flight engineer,2016,49,Soyuz MS-02,ISS,Soyuz MS-02,10383.25,10763.25,4,26.0,26.0,"Kimbrough, Robert S.",58,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,1,0,38.0,1.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1164,490,313,"Antonelli, Dominic A.","Antonelli, Dominic A.",male,1967,USA,military,NASA- 18,2000,1,2,pilot,2009,STS-119,STS-119,STS-119,STS-119,287.5,579.0,0,0.0,0.0,"Antonelli, Dominic A.",58,1960,2000,33,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1165,490,313,"Antonelli, Dominic A.","Antonelli, Dominic A.",male,1967,USA,military,NASA- 18,2000,2,2,pilot,2010,STS-132,STS-132,STS-132,STS-132,281.5,579.0,0,0.0,0.0,"Antonelli, Dominic A.",58,1960,2000,33,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1166,491,314,"Acaba, Joseph M.","Acaba, Joseph M.",male,1967,USA,civilian,NASA- 19,2004,1,3,msp,2009,STS-119,STS-119,STS-119,STS-119,307.0,7272.23,2,12.95,19.93,"Acaba, Joseph M.",58,1960,2000,37,1,0,0,1,Multiple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1167,491,314,"Acaba, Joseph M.","Acaba, Joseph M.",male,1967,USA,civilian,NASA- 19,2004,2,3,flight engineer,2012,31,Soyuz TMA-04M,ISS,Soyuz TMA-04M,2928.0,7272.23,0,0.0,19.93,"Acaba, Joseph M.",58,1960,2000,37,1,0,0,1,Multiple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1168,491,314,"Acaba, Joseph M.","Acaba, Joseph M.",male,1967,USA,civilian,NASA- 19,2004,3,3,flight engineer,2017,53,Soyuz MS-06,ISS,Soyuz MS-06,4037.23,7272.23,1,6.98,19.93,"Acaba, Joseph M.",58,1960,2000,37,1,0,0,1,Multiple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1169,492,315,"Arnold, Richard R., II","Arnold, Richard R., II",male,1963,USA,civilian,NASA- 19,2004,1,2,msp,2009,STS-119,STS-119,STS-119,STS-119,307.0,307.0,2,12.57,32.07,"Arnold, Richard R., II",62,1960,2000,41,1,0,0,1,Couple,1,Medium,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1170,492,315,"Arnold, Richard R., II","Arnold, Richard R., II",male,1963,USA,civilian,NASA- 19,2004,2,2,flight engineer,2018,55,Soyuz MS-08,ISS,Soyuz MS-08,4722.0,307.0,3,19.5,32.07,"Arnold, Richard R., II",62,1960,2000,41,1,0,0,1,Couple,1,Medium,Medium,USA,0,0,0,0,0,38.0,0.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1171,493,316,"Barratt, Michael R.","Barratt, Michael R.",male,1959,USA,civilian,NASA- 18,2000,1,2,flight engineer,2009,19,Soyuz TMA-14,ISS,Soyuz TMA-14,4778.0,5085.0,1,5.1,5.1,"Barratt, Michael R.",66,1950,2000,41,1,0,0,1,Couple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,1.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1172,493,316,"Barratt, Michael R.","Barratt, Michael R.",male,1959,USA,civilian,NASA- 18,2000,2,2,msp,2011,STS-133,STS-133,STS-133,STS-133,307.0,5085.0,0,0.0,5.1,"Barratt, Michael R.",66,1950,2000,41,1,0,0,1,Couple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1173,494,317,"Johnson, Gregory C.","Johnson, Gregory C.",male,1954,USA,civilian,NASA- 17,1998,1,1,pilot,2009,STS-125,STS-125,STS-125,STS-125,309.63,309.63,0,0.0,0.0,"Johnson, Gregory C.",71,1950,1990,44,1,0,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,5.0,136.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1174,495,318,"Good, Michael T.","Good, Michael T.",male,1962,USA,military,NASA Astronaut Group 18,2000,1,2,msp,2009,STS-125,STS-125,STS-125,STS-125,309.0,591.15,2,16.08,30.0,"Good, Michael T.",63,1960,2000,38,1,0,1,1,Couple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,118.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1175,495,318,"Good, Michael T.","Good, Michael T.",male,1962,USA,military,NASA Astronaut Group 19,2000,2,2,msp,2010,STS-132,STS-132,STS-132,STS-132,282.15,591.15,2,13.92,30.0,"Good, Michael T.",63,1960,2000,38,1,0,1,1,Couple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,119.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1176,496,319,"McArthur, K. Megan","McArthur, K. Megan",female,1971,USA,civilian,NASA- 18,2000,1,1,msp,2009,STS-125,STS-125,STS-125,STS-125,309.0,309.0,0,0.0,0.0,"McArthur, K. Megan",54,1970,2000,29,0,1,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,137.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1177,497,320,"Feustel, Andrew J.","Feustel, Andrew J.",male,1965,USA,civilian,NASA- 18,2000,1,3,msp,2009,STS-125,STS-125,STS-125,STS-125,309.0,687.0,3,21.0,61.8,"Feustel, Andrew J.",60,1960,2000,35,1,0,0,1,Multiple,1,Long,Long,USA,0,0,0,0,1,38.0,0.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1178,497,320,"Feustel, Andrew J.","Feustel, Andrew J.",male,1965,USA,civilian,NASA- 18,2000,2,3,msp,2011,STS-134,STS-134,STS-134,STS-134,378.0,687.0,3,21.3,61.8,"Feustel, Andrew J.",60,1960,2000,35,1,0,0,1,Multiple,1,Long,Long,USA,0,0,0,0,1,38.0,0.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1179,497,320,"Feustel, Andrew J.","Feustel, Andrew J.",male,1965,USA,civilian,NASA- 18,2000,3,3,flight engineer,2018,55,Soyuz MS-08,ISS,Soyuz MS-08,4722.0,687.0,3,19.5,61.8,"Feustel, Andrew J.",60,1960,2000,35,1,0,0,1,Multiple,1,Long,Long,USA,0,0,0,0,1,38.0,0.0,1.0,137.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1180,498,103,"Romanenko, Roman",Роман Юрьевич Романенко,male,1971,Russia,military,TsPK-12,1997,1,2,flight engineer,2009,20,Soyuz TMA­15,ISS,Soyuz TMA­15,4508.0,8003.02,0,0.0,6.62,"Romanenko, Roman",54,1970,1990,26,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,1.0,208.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1181,498,103,"Romanenko, Roman",Роман Юрьевич Романенко,male,1971,Russia,military,TsPK-12,1997,2,2,flight engineer,2012,34,Soyuz TMA­07M,ISS,Soyuz TMA­07M,3494.0,8003.02,1,6.62,6.62,"Romanenko, Roman",54,1970,1990,26,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,1.0,208.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1182,499,321,"Hurley, Douglas G.","Hurley, Douglas G.",male,1966,USA,military,NASA- 18,2000,1,2,pilot,2009,STS-127,STS-127,STS-127,STS-127,377.0,683.0,0,0.0,0.0,"Hurley, Douglas G.",59,1960,2000,34,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1183,499,321,"Hurley, Douglas G.","Hurley, Douglas G.",male,1966,USA,military,NASA- 19,2000,2,2,pilot,2011,STS-135,STS-135,STS-135,STS-135,306.0,683.0,0,0.0,0.0,"Hurley, Douglas G.",59,1960,2000,34,1,0,1,1,Couple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1184,500,322,"Cassidy, Christopher J.","Cassidy, Christopher J.",male,1970,USA,military,NASA- 19,2004,1,2,msp,2009,STS-127,STS-127,STS-127,STS-127,377.0,4744.0,3,18.08,31.23,"Cassidy, Christopher J.",55,1970,2000,34,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1185,500,322,"Cassidy, Christopher J.","Cassidy, Christopher J.",male,1970,USA,military,NASA- 19,2004,2,2,flight engineer,2013,35,Soyuz TMA-08M,ISS,Soyuz TMA-08M,3990.0,4744.0,3,13.5,31.23,"Cassidy, Christopher J.",55,1970,2000,34,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1186,501,323,"Marshburn, Thomas H.","Marshburn, Thomas H.",male,1960,USA,military,NASA- 19,2004,1,2,msp,2009,STS-127,STS-127,STS-127,STS-127,376.0,3870.0,3,18.98,24.5,"Marshburn, Thomas H.",65,1960,2000,44,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1187,501,323,"Marshburn, Thomas H.","Marshburn, Thomas H.",male,1960,USA,military,NASA- 19,2004,2,2,flight engineer,2013,34,Soyuz TMA-07M,ISS,Soyuz TMA-07M,3494.0,3870.0,1,5.5,24.5,"Marshburn, Thomas H.",65,1960,2000,44,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1188,502,324,"Kopra, Timothy L.","Kopra, Timothy L.",male,1963,USA,military,NASA- 18,2000,1,2,msp,2009,20,STS-127,ISS,STS-128,1317.0,3315.0,1,5.53,13.51,"Kopra, Timothy L.",62,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,2.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1189,502,324,"Kopra, Timothy L.","Kopra, Timothy L.",male,1963,USA,military,NASA- 18,2000,2,2,flight engineer,2015,46,Soyuz TMA-19M,ISS,Soyuz TMA-19M,1920.0,3315.0,2,7.98,13.51,"Kopra, Timothy L.",62,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1190,503,324,"Ford, Kevin A.","Ford, Kevin A.",male,1960,USA,military,NASA- 18,2000,1,2,pilot,2009,STS-128,STS-128,STS-128,STS-128,333.0,3781.0,0,0.0,0.0,"Ford, Kevin A.",65,1960,2000,40,1,0,1,1,Couple,0,No_EVA,Very_Long,USA,0,0,0,0,0,38.0,1.0,5.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1191,503,324,"Ford, Kevin A.","Ford, Kevin A.",male,1960,USA,military,NASA- 18,2000,2,2,commander,2012,33,Soyuz TMA-06M,ISS,Soyuz TMA-06M,3448.0,3781.0,0,0.0,0.0,"Ford, Kevin A.",65,1960,2000,40,1,0,1,1,Couple,0,No_EVA,Very_Long,USA,0,0,0,0,0,38.0,1.0,0.0,137.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1192,504,326,"Hernandez, Jose M.","Hernandez, Jose M.",male,1962,USA,civilian,NASA- 19,2004,1,1,msp,2009,STS-128,STS-128,STS-128,STS-128,332.0,332.0,0,0.0,0.0,"Hernandez, Jose M.",63,1960,2000,42,1,0,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,138.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1193,505,327,"Stott, Nicole P.","Stott, Nicole P.",female,1962,USA,civilian,2000 NASA group,2000,1,2,flight engineer,2009,20,STS-128,ISS,STS-129,1440.0,1747.0,1,6.58,6.58,"Stott, Nicole P.",63,1960,2000,38,0,1,0,1,Couple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,1.0,54.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1194,505,327,"Stott, Nicole P.","Stott, Nicole P.",female,1962,USA,civilian,2000 NASA group,2000,2,2,msp,2011,STS-133,STS-133,STS-133,STS-133,307.0,1747.0,0,0.0,6.58,"Stott, Nicole P.",63,1960,2000,38,0,1,0,1,Couple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,54.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1195,506,104,"Surayev, Maksim",Максим Викторович Сураев,male,1972,Russia,military,TsPK-12,1997,1,2,commander,2014,40,Soyuz TMA­13M,ISS,Soyuz TMA­13M,3968.0,8028.18,1,3.68,9.42,"Surayev, Maksim",53,1970,1990,25,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,208.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1196,506,104,"Surayev, Maksim",Максим Викторович Сураев,male,1972,Russia,military,TsPK-12,1997,2,2,commander,2009,21,Soyuz TMA­16,ISS,Soyuz TMA­16,4060.0,8028.18,1,5.73,9.42,"Surayev, Maksim",53,1970,1990,25,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,208.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1197,507,9,Guy Laliberte,Guy Laliberte,male,1959,Canada,civilian,Space Tourist,2009,1,1,other (space tourist),2009,Soyuz TMA-16/14,Soyuz TMA-16,Soyuz TMA-16,Soyuz TMA-14,261.28,261.28,0,0.0,0.0,Guy Laliberte,66,1950,2000,50,1,0,0,0,Single,0,No_EVA,Medium,Canada,0,0,0,0,0,6.0,0.0,4.0,192.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1198,508,328,"Wilmore, Barry E.","Wilmore, Barry E.",male,1962,USA,military,2000 NASA group,2000,1,2,pilot,2009,STS-129,STS-129,STS-129,STS-129,259.0,4272.0,0,0.0,25.67,"Wilmore, Barry E.",63,1960,2000,38,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,5.0,54.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1199,508,328,"Wilmore, Barry E.","Wilmore, Barry E.",male,1962,USA,military,2000 NASA group,2000,2,2,flight engineer,2014,41,Soyuz TMA-14M,ISS,Soyuz TMA-14M,4013.0,4272.0,4,25.67,25.67,"Wilmore, Barry E.",63,1960,2000,38,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,54.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1200,509,329,"Bresnik, Randolph J.","Bresnik, Randolph J.",male,1967,USA,military,NASA- 19,2004,1,2,msp,2009,STS-129,STS-129,STS-129,STS-129,259.0,3587.93,2,11.83,31.33,"Bresnik, Randolph J.",58,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,2.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1201,509,329,"Bresnik, Randolph J.","Bresnik, Randolph J.",male,1967,USA,military,NASA- 19,2004,2,2,flight engineer,2017,52,Soyuz MS-05,ISS,Soyuz MS-05,3328.93,3587.93,3,19.5,31.33,"Bresnik, Randolph J.",58,1960,2000,37,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,138.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1202,510,330,"Satcher, Robert L.","Satcher, Robert L.",male,1965,USA,civilian,2004 NASA Group 19,2004,1,1,msp,2009,STS-129,STS-129,STS-129,STS-129,259.0,259.0,2,12.32,12.32,"Satcher, Robert L.",60,1960,2000,39,1,0,0,0,Single,1,Medium,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,56.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1203,511,331,"Creamer, Timothy J.","Creamer, Timothy J.",male,1959,USA,military,NASA- 17,1998,1,1,flight engineer,2009,22,Soyuz TMA-17,ISS,Soyuz TMA-17,3912.0,3912.0,0,0.0,0.0,"Creamer, Timothy J.",66,1950,1990,39,1,0,1,0,Single,0,No_EVA,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,136.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1204,512,332,"Virts, Terry W., Jr.","Virts, Terry W., Jr.",male,1967,USA,military,2000 NASA group,2000,1,2,pilot,2010,STS-130,STS-130,STS-130,STS-130,330.1,5113.62,0,0.0,19.1,"Virts, Terry W., Jr.",58,1960,2000,33,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,5.0,54.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1205,512,332,"Virts, Terry W., Jr.","Virts, Terry W., Jr.",male,1967,USA,military,2001 NASA group,2000,2,2,flight engineer,2014,42,Soyuz TMA-15M,ISS,Soyuz TMA-15M,4783.5,5113.62,3,19.1,19.1,"Virts, Terry W., Jr.",58,1960,2000,33,1,0,1,1,Couple,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,1.0,1.0,55.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1206,513,105,"Skvortsov, Aleksandr Jr.",Александр Александрович Скворцов,male,1966,Russia,military,TsPK-12,1997,1,3,commander,2010,23,Soyuz TMA­18,ISS,Soyuz TMA­18,4225.0,12588.98,0,0.0,12.67,"Skvortsov, Aleksandr Jr.",59,1960,1990,31,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,1.0,0.0,208.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
